,code,date,news,extract_code,extracted_date
652,https://www.klsescreener.com/v2/news/stock/5209,"TheEdge09 Apr, 2019 15:00pm - 1 day ago",Will lower LNG prices bring down local energy costs?,5209,2019-04-09
18071,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge27 Mar, 2019 11:21am - 8 hours ago",Stock With Momentum: Bumi Armada,5210,2019-03-27
18077,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge14 Mar, 2019 13:54pm - 3 days ago",Bumi Armada says dissolved US-based subsidiary,5210,2019-03-14
18076,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge14 Mar, 2019 14:35pm - 3 days ago",Bumi Armada解散美国子公司,5210,2019-03-14
18085,https://www.klsescreener.com/v2/news/stock/5210,"TheStar26 Mar, 2019 09:15am - 1 day ago","Quick take: Bumi Armada most active counter in early trade, up 5%",5210,2019-03-26
18080,https://www.klsescreener.com/v2/news/stock/5210,"Sinchew26 Mar, 2019 11:40am - 1 day ago",传阿玛达敲定20亿贷款·再融资债券 重组更宽裕,5210,2019-03-26
18074,https://www.klsescreener.com/v2/news/stock/5210,"TheStar27 Mar, 2019 07:35am - 12 hours ago",Brokerage: Bumi Armada’s downside risk is growing,5210,2019-03-27
8941,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge11 Apr, 2019 15:00pm - 6 days ago",Cover Story: Connecting the digital future,5210,2019-04-11
8997,https://www.klsescreener.com/v2/news/stock/5210,"TheStar28 Mar, 2019 09:24am - 6 days ago","KLCI opens to recession jitters, region resumes fall",5210,2019-03-28
8992,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge29 Mar, 2019 11:15am - 5 days ago",Yinson’s prospects expected to brighten with potential contract wins,5210,2019-03-29
8936,https://www.klsescreener.com/v2/news/stock/5210,"Chinapress12 Apr, 2019 20:50pm - 5 days ago",布米亚马大 有望获印度82亿合约,5210,2019-04-12
8935,https://www.klsescreener.com/v2/news/stock/5210,"Nanyang13 Apr, 2019 00:05am - 4 days ago","唯一竞标印度FPSO
布米阿马达料获82亿租约",5210,2019-04-13
8940,https://www.klsescreener.com/v2/news/stock/5210,"TheEdge12 Apr, 2019 10:48am - 5 days ago","Bumi Armada JV likely securing US$2b Indian FPSO charter, says AmInvestment",5210,2019-04-12
2385,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge25 Mar, 2019 15:00pm - 2 days ago",The State of the Nation: Leveraging Malaysia’s grey power in the workplace,5211,2019-03-25
2395,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge21 Mar, 2019 10:12am - 6 days ago","SunCon bags two piling jobs worth RM86m, YTD job wins reach RM867.7m",5211,2019-03-21
2400,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge20 Mar, 2019 22:49pm - 6 days ago",Sunway issues RM300m sukuk,5211,2019-03-20
2401,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge20 Mar, 2019 20:45pm - 6 days ago",双威建筑获8600万打桩工程,5211,2019-03-20
2402,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge20 Mar, 2019 20:16pm - 6 days ago","SunCon bags 2 new piling jobs worth RM86m, YTD job wins reach RM867.7m",5211,2019-03-20
2403,https://www.klsescreener.com/v2/news/stock/5211,"TheStar20 Mar, 2019 19:34pm - 1 week ago",Suncon bags contracts worth RM86mil,5211,2019-03-20
2404,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge20 Mar, 2019 10:18am - 1 week ago",Precast recovery expected to lift Sunway Construction Group profit,5211,2019-03-20
2394,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge21 Mar, 2019 17:38pm - 6 days ago",Govt mulls income supplement programme,5211,2019-03-21
11492,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge09 Apr, 2019 11:07am - 1 week ago",Sunway’s quarry ops seen to be new pillar of growth,5211,2019-04-09
11476,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge17 Apr, 2019 21:59pm - 59 minutes ago",PH Presidential Council to meet next week over Sandakan by-election,5211,2019-04-17
11515,https://www.klsescreener.com/v2/news/stock/5211,"Nanyang03 Apr, 2019 00:05am - 1 week ago","双威建筑
进军缅甸被唱好",5211,2019-04-03
11517,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge02 Apr, 2019 11:41am - 1 week ago","117,506 My100 unlimited monthly public transport pass subscribers in 1Q19",5211,2019-04-02
11518,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge02 Apr, 2019 11:12am - 1 week ago",Sunway’s Blacktop buy seen to bring in new markets,5211,2019-04-02
11485,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge12 Apr, 2019 11:23am - 5 days ago","AmInvestment upgrades Sunway, raises fair value to RM1.95",5211,2019-04-12
11514,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge03 Apr, 2019 11:05am - 1 week ago","117,506 unlimited public transport pass subscribers in 1Q19, says Loke",5211,2019-04-03
11480,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge17 Apr, 2019 09:01am - 13 hours ago",Perak ruler raises concern over rising cost of food,5211,2019-04-17
11477,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge17 Apr, 2019 15:30pm - 7 hours ago",Entrepreneurship: A fruitful solution,5211,2019-04-17
2391,https://www.klsescreener.com/v2/news/stock/5211,"Chinapress21 Mar, 2019 23:36pm - 5 days ago",获8643万工程 双威建筑合约料陆续来,5211,2019-03-21
11458,https://www.klsescreener.com/v2/news/stock/5211,"Nanyang07 Mar, 2019 00:00am - 1 week ago",亿马建筑遭索赔891万,5211,2019-03-07
2389,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge22 Mar, 2019 10:26am - 5 days ago",Govt mulls income supplement programmes,5211,2019-03-22
11465,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge05 Mar, 2019 10:51am - 1 week ago",Sunway FY18 results above expectations,5211,2019-03-05
11539,https://www.klsescreener.com/v2/news/stock/5211,"TheStar02 Apr, 2019 08:59am - 1 day ago","Maybank maintains Hold on SunCon, TP at RM1.70",5211,2019-04-02
11542,https://www.klsescreener.com/v2/news/stock/5211,"Nanyang02 Apr, 2019 00:05am - 1 day ago",双威建筑获9950万合约,5211,2019-04-02
11543,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge01 Apr, 2019 22:10pm - 2 days ago",SunCon unit gets RM99.5mil hotel project in Medini Iskandar,5211,2019-04-01
11464,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge05 Mar, 2019 20:17pm - 1 week ago",Sunway Construction's unit sues Ikhmas Jaya over unpaid work,5211,2019-03-05
11544,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge01 Apr, 2019 20:08pm - 2 days ago",SunCon ventures into Myanmar by inking MoU with local conglomerate,5211,2019-04-01
11546,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge01 Apr, 2019 11:27am - 2 days ago",AmInvestment Bank downgrades Sunway to hold; price target RM1.73,5211,2019-04-01
11545,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge01 Apr, 2019 12:47pm - 2 days ago",大马投行下修双威至“守住”,5211,2019-04-01
11463,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge05 Mar, 2019 20:49pm - 1 week ago",双威建筑子公司起诉亿马建筑追讨工程费,5211,2019-03-05
11459,https://www.klsescreener.com/v2/news/stock/5211,"Nanyang07 Mar, 2019 00:00am - 1 week ago",双威下月18派息2仙,5211,2019-03-07
11460,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge06 Mar, 2019 10:32am - 1 week ago",Sunway Construction’s unit sues Ikhmas Jaya over unpaid work,5211,2019-03-06
11535,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge02 Apr, 2019 10:52am - 1 day ago",SunCon’s indirect unit ventures into Myanmar,5211,2019-04-02
11536,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge02 Apr, 2019 10:25am - 1 day ago",Malaysia’s PMI hits three-month low,5211,2019-04-02
11537,https://www.klsescreener.com/v2/news/stock/5211,"TheStar02 Apr, 2019 10:01am - 1 day ago",SunCon forms tie-up to venture into Myanmar market,5211,2019-04-02
11452,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge11 Mar, 2019 15:00pm - 6 days ago",The State of the Nation: The pros and cons of the National Wage Index,5211,2019-03-11
2388,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge22 Mar, 2019 10:43am - 5 days ago",SunCon’s RM1.5b target remains in check with two job wins worth RM87m,5211,2019-03-22
2387,https://www.klsescreener.com/v2/news/stock/5211,"Sinchew22 Mar, 2019 11:48am - 5 days ago",新合约贡献560万净利·双威建筑评级目标价不变,5211,2019-03-22
11450,https://www.klsescreener.com/v2/news/stock/5211,"TheEdge15 Mar, 2019 10:55am - 3 days ago",Sunway expected to be able to turn its hospitals profitable in a year,5211,2019-03-15
11448,https://www.klsescreener.com/v2/news/stock/5211,"TheStar18 Mar, 2019 08:58am - 4 hours ago",AmInvest Research retains Hold for Sunway REIT,5211,2019-03-18
11657,https://www.klsescreener.com/v2/news/stock/5212,"TheEdge08 Apr, 2019 09:10am - 1 week ago",Pavilion REIT to relook Bukit Jalil mall ownership,5212,2019-04-08
11656,https://www.klsescreener.com/v2/news/stock/5212,"Nanyang10 Apr, 2019 00:05am - 1 week ago","是否参股武吉加里尔项目
柏威年产托等竣工才考虑",5212,2019-04-10
13158,https://www.klsescreener.com/v2/news/stock/5213,"Sinchew14 Mar, 2019 11:27am - 1 month ago",建乐凭单4月15日到期,5213,2019-03-14
13160,https://www.klsescreener.com/v2/news/stock/5213,"Nanyang02 Mar, 2019 00:06am - 1 month ago",建乐集团8548万建排屋,5213,2019-03-02
13162,https://www.klsescreener.com/v2/news/stock/5213,"TheEdge01 Mar, 2019 20:34pm - 1 month ago",建乐获8548万设计与建设合约,5213,2019-03-01
13163,https://www.klsescreener.com/v2/news/stock/5213,"TheEdge01 Mar, 2019 20:11pm - 1 month ago",Sentoria bags design & build contract worth RM85.4mil,5213,2019-03-01
742,https://www.klsescreener.com/v2/news/stock/5216,"TheStar28 Feb, 2019 14:46pm - 1 month ago",Datasonic net profit falls 38% to RM9mil in Q3,5216,2019-02-28
741,https://www.klsescreener.com/v2/news/stock/5216,"TheEdge28 Feb, 2019 16:46pm - 1 month ago","Datasonic's 3Q earnings weaken without delivery of secure ID, consumables",5216,2019-02-28
744,https://www.klsescreener.com/v2/news/stock/5216,"TheEdge28 Feb, 2019 18:03pm - 1 month ago",德达飞讯第三季净利下降,5216,2019-02-28
14391,https://www.klsescreener.com/v2/news/stock/5218,"TheStar26 Mar, 2019 09:41am - 1 day ago",Quick take: Sapura Energy shares fall despite special dividend payout news,5218,2019-03-26
14392,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew26 Mar, 2019 09:34am - 1 day ago",售资产获益拉抬·沙布拉能源末季转盈赚5亿,5218,2019-03-26
14377,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew27 Mar, 2019 12:02pm - 8 hours ago",明后年才可真正转盈·沙布拉能源前景改善,5218,2019-03-27
14378,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge27 Mar, 2019 10:59am - 9 hours ago",Sapura Energy’s E&C job flows expected to improve in FY20,5218,2019-03-27
14386,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge26 Mar, 2019 13:02pm - 1 day ago",沙能源转亏为盈 券商下调目标价,5218,2019-03-26
14383,https://www.klsescreener.com/v2/news/stock/5218,"Orientaldaily26 Mar, 2019 21:53pm - 22 hours ago",172億訂單撐工程建築業務　沙布拉能源2020下半年轉旺,5218,2019-03-26
7860,https://www.klsescreener.com/v2/news/stock/5218,"Nanyang16 Mar, 2019 00:00am - 2 days ago","沙布拉能源 
两年净利看俏",5218,2019-03-16
5260,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge16 Apr, 2019 10:52am - 1 day ago",Investors take profit in Sapura after Shahril sells 3.76% stake,5218,2019-04-16
5262,https://www.klsescreener.com/v2/news/stock/5218,"Chinapress15 Apr, 2019 19:35pm - 2 days ago",沙里尔减持股稀释合约利好 沙布拉能源遇卖压,5218,2019-04-15
7864,https://www.klsescreener.com/v2/news/stock/5218,"Sinchew15 Mar, 2019 14:41pm - 2 days ago",油气股掀炒风·沙布拉成交量破17亿,5218,2019-03-15
5257,https://www.klsescreener.com/v2/news/stock/5218,"TheEdge16 Apr, 2019 11:16am - 1 day ago",More contract wins expected for Sapura Energy,5218,2019-04-16
1634,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge15 Mar, 2019 19:21pm - 2 days ago",Pestech to partner with Japanese to bid for local solar power project,5219,2019-03-15
1633,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge15 Mar, 2019 20:35pm - 2 days ago",Pestech与日企合作 竞标本地太阳能发电项目,5219,2019-03-15
1671,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge22 Mar, 2019 08:34am - 3 weeks ago",Yeo sees RM1b business opportunities in NEM segment,5219,2019-03-22
1669,https://www.klsescreener.com/v2/news/stock/5219,"TheEdge22 Mar, 2019 11:10am - 2 weeks ago",NEM的10亿商机,5219,2019-03-22
14392,https://www.klsescreener.com/v2/news/stock/5220,"TheEdge02 Apr, 2019 11:35am - 2 weeks ago",Globaltec secures 51% equity investor in NuEnergy,5220,2019-04-02
5342,https://www.klsescreener.com/v2/news/stock/5220,"TheEdge03 Apr, 2019 10:52am - 11 hours ago",Globaltec secures investor for 51% stake in NuEnergy for A$38.5m,5220,2019-04-03
14391,https://www.klsescreener.com/v2/news/stock/5220,"TheEdge02 Apr, 2019 12:30pm - 2 weeks ago",亿利达澳子公司NuEnergy获51%股权投资者,5220,2019-04-02
14390,https://www.klsescreener.com/v2/news/stock/5220,"TheStar02 Apr, 2019 14:26pm - 2 weeks ago",Globaltec secures new majority investor in NuEnergy,5220,2019-04-02
14388,https://www.klsescreener.com/v2/news/stock/5220,"Nanyang04 Apr, 2019 00:05am - 1 week ago","SEP注资1.1亿
控制亿利达子公司51%",5220,2019-04-04
14387,https://www.klsescreener.com/v2/news/stock/5220,"TheEdge04 Apr, 2019 07:52am - 1 week ago","Globaltec consolidating in downtrend, says AllianceDBS Research",5220,2019-04-04
8539,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 17:04pm - 5 hours ago",Azmin Ali claims almost RM3b used to buy support in GE14,5222,2019-04-10
8542,https://www.klsescreener.com/v2/news/stock/5222,"Chinapress10 Apr, 2019 15:40pm - 7 hours ago",政府将注资联土局逾62亿 FGV控股大热攀升,5222,2019-04-10
8543,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 15:26pm - 7 hours ago",Felda to introduce cash payment scheme to settlers,5222,2019-04-10
8535,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 18:05pm - 4 hours ago",阿兹敏：FGV上市筹105亿 14亿用于“不正当交易”,5222,2019-04-10
8546,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 14:02pm - 8 hours ago","Forensic audit highlights questionable Felda deals, says Azmin Ali",5222,2019-04-10
8566,https://www.klsescreener.com/v2/news/stock/5222,"Sinchew07 Mar, 2019 11:01am - 2 weeks ago",鲜果串增产· 精简成本·FGV控股有望转盈,5222,2019-03-07
8545,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 14:36pm - 8 hours ago",Felda-FGV land lease agreement generates 50% less income than expected,5222,2019-04-10
8540,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 16:10pm - 6 hours ago",Dr Mahathir questions whereabouts of FGV profits,5222,2019-04-10
8541,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 15:59pm - 6 hours ago","There has been 'massive fraud' at Felda, says Jomo",5222,2019-04-10
8544,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 15:21pm - 7 hours ago",“被迫进入单方面交易”,5222,2019-04-10
8461,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge06 Mar, 2019 17:08pm - 1 week ago","2019 a 'turning point' for palm oil industry, says FGV chairman",5222,2019-03-06
8551,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge10 Apr, 2019 12:29pm - 10 hours ago","RM1.4b of RM10.5b from FGV's listing spent on 'shady transactions', says Azmin Ali",5222,2019-04-10
8550,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge21 Mar, 2019 10:25am - 6 days ago",Lawyer questions legality of FGV’s application to strike out counterclaim,5222,2019-03-21
8547,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge27 Mar, 2019 13:05pm - 7 hours ago",Isa Samad withdraws discovery application in FGV suit,5222,2019-03-27
17653,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 16:16pm - 2 weeks ago",FGV advances 11%; trading volume doubles,5222,2019-03-20
17652,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 16:30pm - 2 weeks ago",FGV涨11% 成交量翻倍,5222,2019-03-20
8557,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 10:17am - 1 week ago",Strong growth seen for Eonmetall’s racking system ops,5222,2019-03-20
17651,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge20 Mar, 2019 18:26pm - 2 weeks ago",Lawyer questions legality of FGV striking out application against counterclaim,5222,2019-03-20
17660,https://www.klsescreener.com/v2/news/stock/5222,"TheStar13 Apr, 2019 09:05am - 4 days ago",Revamps needed for long-term gain,5222,2019-04-13
8562,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge08 Mar, 2019 18:54pm - 2 weeks ago",Najib says Govt should safeguard FGV's interests,5222,2019-03-08
8471,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge01 Mar, 2019 08:26am - 2 weeks ago",CIMB Research raises target price for FGV to RM1.10,5222,2019-03-01
8470,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge01 Mar, 2019 10:44am - 2 weeks ago",FGV hopes to settle legacy issues in 1Q,5222,2019-03-01
8469,https://www.klsescreener.com/v2/news/stock/5222,"Nanyang01 Mar, 2019 23:40pm - 2 weeks ago",FGV控股 需时转亏为盈,5222,2019-03-01
8468,https://www.klsescreener.com/v2/news/stock/5222,"TheStar02 Mar, 2019 00:00am - 2 weeks ago",Fixing Bank Pembangunan,5222,2019-03-02
8467,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge02 Mar, 2019 16:41pm - 2 weeks ago",FGV senior officer detained by MACC,5222,2019-03-02
8466,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge03 Mar, 2019 17:31pm - 2 weeks ago",FGV pledges cooperation over arrest of senior officer by MACC,5222,2019-03-03
8563,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge08 Mar, 2019 00:41am - 2 weeks ago",Govt ready to consider ANAK's proposal to reclaim Felda assets,5222,2019-03-08
17653,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge15 Apr, 2019 16:15pm - 2 days ago",Frankly Speaking: Will RM6.3b make a difference?,5222,2019-04-15
17655,https://www.klsescreener.com/v2/news/stock/5222,"TheEdge15 Apr, 2019 09:56am - 2 days ago",FGV’s rebound hit by uncertainties over land lease review,5222,2019-04-15
