"X","code","date","news","extract_code","extracted_date","sentiscore","final_sentiment"
16256,"https://www.klsescreener.com/v2/news/stock/0043","TheStar19 Mar, 2019 07:51am - 1 week ago","metronic eyes engineering solutions jobs worth rm bil","0043","2019-03-19",1,"pos"
7102,"https://www.klsescreener.com/v2/news/stock/0043","TheEdge01 Mar, 2019 21:03pm - 1 month ago","metronic global appoints ed hoo wai keong as ceo","0043","2019-03-01",0,"neu"
6085,"https://www.klsescreener.com/v2/news/stock/0047","TheEdge05 Apr, 2019 20:59pm - 5 days ago","perisai petroleum given more time to re submit regularisation plan","0047","2019-04-05",0,"neu"
6086,"https://www.klsescreener.com/v2/news/stock/0047","Nanyang26 Feb, 2019 00:05am - 1 month ago","rgt  pn","0047","2019-02-26",0,"neu"
2853,"https://www.klsescreener.com/v2/news/stock/0049","TheStar07 Mar, 2019 00:00am - 1 week ago","uem edgenta vs industry oceancash pie industrial all buy","0049","2019-03-07",0,"neu"
2855,"https://www.klsescreener.com/v2/news/stock/0049","TheEdge06 Mar, 2019 08:37am - 1 week ago","affin hwang capital remains positive on a strong recovery in  for oceancash","0049","2019-03-06",3,"pos"
2896,"https://www.klsescreener.com/v2/news/stock/0049","TheStar06 Mar, 2019 08:46am - 4 weeks ago","potential strong receovery for oceancash in ","0049","2019-03-06",1,"pos"
2852,"https://www.klsescreener.com/v2/news/stock/0049","TheEdge07 Mar, 2019 10:56am - 1 week ago","solid recovery prospects for oceancash","0049","2019-03-07",2,"pos"
17584,"https://www.klsescreener.com/v2/news/stock/0051","TheEdge25 Mar, 2019 21:06pm - 2 weeks ago","cuscapi to acquire singapore based tech firm for rm m","0051","2019-03-25",0,"neu"
17416,"https://www.klsescreener.com/v2/news/stock/0053","TheStar23 Mar, 2019 09:30am - 4 days ago","top  richest malaysians part ","0053","2019-03-23",1,"pos"
5914,"https://www.klsescreener.com/v2/news/stock/0060","TheEdge16 Apr, 2019 09:14am - 1 day ago","vortex acquires moneylending licence holder for rmm","0060","2019-04-16",0,"neu"
5915,"https://www.klsescreener.com/v2/news/stock/0060","TheEdge15 Apr, 2019 23:02pm - 1 day ago","smtrack lpi orion ixl prestariang cbip barakah vortex t global and kkb","0060","2019-04-15",0,"neu"
5916,"https://www.klsescreener.com/v2/news/stock/0060","TheEdge15 Apr, 2019 20:26pm - 2 days ago","vortex acquires valhalla for rmm to venture into money lending business","0060","2019-04-15",0,"neu"
7893,"https://www.klsescreener.com/v2/news/stock/0066","TheEdge07 Mar, 2019 14:38pm - 1 week ago","prestariang aturmaju datasonic hume latitude nova pharma public packages rex sarawak cable scomi energy seremban engineering success transformer teck guan vsolar","0066","2019-03-07",1,"pos"
17092,"https://www.klsescreener.com/v2/news/stock/0066","TheStar22 Mar, 2019 07:51am - 3 weeks ago","more lss projects may be in the offing","0066","2019-03-22",0,"neu"
8617,"https://www.klsescreener.com/v2/news/stock/0068","TheEdge15 Mar, 2019 22:50pm - 3 weeks ago","asdion boustead holdings boustead heavy industries country heights eversendai pestech selangor properties and texchem resources","0068","2019-03-15",0,"neu"
17716,"https://www.klsescreener.com/v2/news/stock/0068","TheStar18 Mar, 2019 09:04am - 2 weeks ago","trading ideas boustead eversendai texchem asdion selangor properties","0068","2019-03-18",0,"neu"
17717,"https://www.klsescreener.com/v2/news/stock/0068","TheEdge18 Mar, 2019 05:49am - 2 weeks ago","klci seen starting week on positive note support at  ","0068","2019-03-18",2,"pos"
17719,"https://www.klsescreener.com/v2/news/stock/0068","Nanyang16 Mar, 2019 00:11am - 2 weeks ago","   kingdom infra      ","0068","2019-03-16",0,"neu"
17722,"https://www.klsescreener.com/v2/news/stock/0068","TheEdge15 Mar, 2019 19:39pm - 2 weeks ago","asdion buys tumpat supply base operator for rm  mil","0068","2019-03-15",0,"neu"
8615,"https://www.klsescreener.com/v2/news/stock/0068","Chinapress17 Mar, 2019 23:34pm - 3 weeks ago","   kingdom infra        ","0068","2019-03-17",0,"neu"
8154,"https://www.klsescreener.com/v2/news/stock/0069","TheEdge01 Mar, 2019 10:30am - 2 weeks ago","klci pares loss but stays below   as tenaga cimb drag","0069","2019-03-01",-2,"neg"
8155,"https://www.klsescreener.com/v2/news/stock/0069","TheEdge28 Feb, 2019 16:00pm - 2 weeks ago","v development to launch build then sell maiden project","0069","2019-02-28",0,"neu"
17087,"https://www.klsescreener.com/v2/news/stock/0072","TheEdge05 Mar, 2019 14:00pm - 1 month ago","insider moves ea technique m bhd seacera group bhd seacera group bhd trive property group bhd utusan melayu malaysia bhd bahvest resources bhd hartalega holdings bhd","0072","2019-03-05",0,"neu"
12614,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge26 Feb, 2019 13:30pm - 4 weeks ago","gdex hlind kkb maybulk penergy","0078","2019-02-26",0,"neu"
12592,"https://www.klsescreener.com/v2/news/stock/0078","TheStar27 Feb, 2019 08:00am - 2 weeks ago","gd express carrier","0078","2019-02-27",0,"neu"
12612,"https://www.klsescreener.com/v2/news/stock/0078","TheStar26 Feb, 2019 17:38pm - 4 weeks ago","bursa key asian markets shed gains to close in the red","0078","2019-02-26",1,"pos"
12610,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge27 Feb, 2019 10:50am - 4 weeks ago","stock with momentum gd express carrier","0078","2019-02-27",0,"neu"
12606,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge08 Mar, 2019 13:31pm - 2 weeks ago","scable mitrajaya prestar gdex cabnet mfm petra dayang sasbadi gpa","0078","2019-03-08",0,"neu"
12584,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge29 Mar, 2019 19:53pm - 2 weeks ago","gdex forms strategic partnership with airasia s redcargo logistics","0078","2019-03-29",0,"neu"
12587,"https://www.klsescreener.com/v2/news/stock/0078","Sinchew08 Mar, 2019 11:44am - 1 month ago","                  ","0078","2019-03-08",0,"neu"
12594,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge26 Feb, 2019 15:40pm - 2 weeks ago","gdex shares jump  after on strong q earnings","0078","2019-02-26",1,"pos"
12620,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge26 Feb, 2019 13:09pm - 1 month ago","klci falls   as energy linked stocks retreat","0078","2019-02-26",-2,"neg"
12618,"https://www.klsescreener.com/v2/news/stock/0078","TheStar26 Feb, 2019 09:07am - 4 weeks ago","trading ideas maybulk tan chong suncon apm uem edgenta gdex","0078","2019-02-26",0,"neu"
12580,"https://www.klsescreener.com/v2/news/stock/0078","Orientaldaily01 Apr, 2019 21:09pm - 2 weeks ago","red cargo      ","0078","2019-04-01",0,"neu"
12604,"https://www.klsescreener.com/v2/news/stock/0078","TheStar01 Apr, 2019 08:57am - 1 week ago","trading ideas tasco gdex sunway vertice eco world and zelan","0078","2019-04-01",0,"neu"
12601,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge02 Apr, 2019 11:14am - 1 week ago","redcargo tie up seen to incentivise gdex to expand","0078","2019-04-02",0,"neu"
12601,"https://www.klsescreener.com/v2/news/stock/0078","TheEdge25 Feb, 2019 18:48pm - 2 weeks ago","gdex q net profit up ","0078","2019-02-25",0,"neu"
5334,"https://www.klsescreener.com/v2/news/stock/0079","TheStar05 Apr, 2019 16:26pm - 5 days ago","orion ixl to provide fintech solutions for sme bank s customers","0079","2019-04-05",0,"neu"
5333,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge05 Apr, 2019 21:04pm - 5 days ago","orion ixl signs mou with sme bank to provide technology services","0079","2019-04-05",0,"neu"
5332,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge05 Apr, 2019 22:42pm - 4 days ago","berjaya assets boustead sime darby property icon offshore orion ixl kian joo and can one","0079","2019-04-05",0,"neu"
5330,"https://www.klsescreener.com/v2/news/stock/0079","TheStar08 Apr, 2019 09:03am - 2 days ago","trading ideas icon offshore orion ixl","0079","2019-04-08",0,"neu"
14506,"https://www.klsescreener.com/v2/news/stock/0079","TheStar25 Feb, 2019 00:00am - 3 weeks ago","initiative bpn and um lead industry adex share in malaysia","0079","2019-02-25",1,"pos"
14505,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge26 Feb, 2019 10:11am - 2 weeks ago","klci dips   as select blue chips weigh","0079","2019-02-26",0,"neu"
5328,"https://www.klsescreener.com/v2/news/stock/0079","TheStar16 Apr, 2019 08:40am - 1 day ago","orion ixl to bring fintech solutions to indonesia","0079","2019-04-16",0,"neu"
5327,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge17 Apr, 2019 10:23am - 12 hours ago","klci down   as tenaga maybank drag","0079","2019-04-17",-1,"neg"
5325,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge17 Apr, 2019 13:06pm - 9 hours ago","klci falls   on possible downgrade of market accessibility level","0079","2019-04-17",-2,"neg"
5331,"https://www.klsescreener.com/v2/news/stock/0079","TheEdge15 Apr, 2019 15:22pm - 2 days ago","orion ixl to offer fintech solutions in indonesian market","0079","2019-04-15",0,"neu"
5329,"https://www.klsescreener.com/v2/news/stock/0079","Nanyang16 Apr, 2019 00:05am - 1 day ago"," pt kirana            ","0079","2019-04-16",0,"neu"
5332,"https://www.klsescreener.com/v2/news/stock/0079","TheStar15 Apr, 2019 11:40am - 2 days ago","orion ixl to bring fintech solutions to indonesia market","0079","2019-04-15",0,"neu"
3916,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 01:18am - 1 day ago","nurul izzah should not give negative comments on dr m","0080","2019-03-26",-1,"neg"
3856,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge09 Apr, 2019 20:45pm - 1 day ago","dr mahathir hsien loong praise authorities over cooperation in mdb investigation","0080","2019-04-09",1,"pos"
3921,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge25 Mar, 2019 10:35am - 2 days ago","jho low lashes out against home seizure","0080","2019-03-25",0,"neu"
3905,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge27 Mar, 2019 13:18pm - 6 hours ago","kip reit straits inter logistics scomi energy","0080","2019-03-27",0,"neu"
3908,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 21:57pm - 22 hours ago","anwar says nurul izzah s statement made according to ph openness principle","0080","2019-03-26",1,"pos"
12997,"https://www.klsescreener.com/v2/news/stock/0080","TheStar05 Mar, 2019 17:47pm - 1 week ago","klci only key asian market in the red year to date","0080","2019-03-05",0,"neu"
3907,"https://www.klsescreener.com/v2/news/stock/0080","TheStar27 Mar, 2019 07:45am - 12 hours ago","sil to benefit if regulatory action enforced","0080","2019-03-27",1,"pos"
3917,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge25 Mar, 2019 20:46pm - 1 day ago","hanipa dr m isnt perfect but who is","0080","2019-03-25",1,"pos"
3920,"https://www.klsescreener.com/v2/news/stock/0080","TheStar25 Mar, 2019 12:57pm - 2 days ago","klci finds support at   mark telcos among leading decliners","0080","2019-03-25",2,"pos"
3919,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge25 Mar, 2019 13:23pm - 2 days ago","talamt master pack straits inter logistics mudajaya and sig gases","0080","2019-03-25",1,"pos"
3909,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 17:14pm - 1 day ago","nurul izzah defends her stance in calling dr mahathir a dictator","0080","2019-03-26",-1,"neg"
3918,"https://www.klsescreener.com/v2/news/stock/0080","TheStar25 Mar, 2019 17:53pm - 2 days ago","rude awakening for asia as volatility spikes back","0080","2019-03-25",-2,"neg"
3911,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 13:05pm - 1 day ago","armada scomies komarkcorp rexit siggas straits inter logistics","0080","2019-03-26",0,"neu"
3912,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 12:20pm - 1 day ago","dr m not dictator just strict with weak cabinet says pas chief","0080","2019-03-26",-3,"neg"
3913,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 11:48am - 1 day ago","                 ","0080","2019-03-26",0,"neu"
3914,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 11:27am - 1 day ago","straits inter logistics active after maybank ib initiates coverage","0080","2019-03-26",0,"neu"
3915,"https://www.klsescreener.com/v2/news/stock/0080","TheStar26 Mar, 2019 09:22am - 1 day ago","maybank ib initiates coverage on straits buy with tp of   sen","0080","2019-03-26",0,"neu"
3906,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge27 Mar, 2019 10:42am - 9 hours ago","anwar reaffirms support for dr m","0080","2019-03-27",1,"pos"
3910,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge26 Mar, 2019 15:06pm - 1 day ago","anwar ibrahim reaffirms his support for dr mahathir","0080","2019-03-26",1,"pos"
3857,"https://www.klsescreener.com/v2/news/stock/0080","TheStar17 Apr, 2019 15:40pm - 7 hours ago","maybank slips on exposure to hyflux","0080","2019-04-17",0,"neu"
3858,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge05 Apr, 2019 16:56pm - 5 days ago","airbus helicopters makes malaysia southeast asia mro training hub","0080","2019-04-05",0,"neu"
12988,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge15 Mar, 2019 10:32am - 3 days ago","changes will be announced when appropriate","0080","2019-03-15",1,"pos"
12989,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge14 Mar, 2019 15:05pm - 3 days ago","tenaga says statement on leadership changes will be issued at appropriate time","0080","2019-03-14",1,"pos"
12990,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge14 Mar, 2019 14:44pm - 3 days ago","tenaga tumbles amid rumour of chief s resignation","0080","2019-03-14",-2,"neg"
12991,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge14 Mar, 2019 14:44pm - 3 days ago","tenaga down amid rumour of chief s resignation","0080","2019-03-14",-1,"neg"
12992,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge14 Mar, 2019 11:51am - 4 days ago","tenagas ceo azman asked to relinquish his position times says","0080","2019-03-14",0,"neu"
12993,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge11 Mar, 2019 13:53pm - 6 days ago","malaysians still need affordable housing as developers face glut of pricier units spore daily","0080","2019-03-11",-1,"neg"
12987,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge18 Mar, 2019 09:46am - 4 hours ago","taliworks assets seen to bring recurrent earnings","0080","2019-03-18",0,"neu"
12994,"https://www.klsescreener.com/v2/news/stock/0080","TheStar08 Mar, 2019 15:04pm - 1 week ago","it s been punch after punch and now asia caves in","0080","2019-03-08",-1,"neg"
12996,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge06 Mar, 2019 10:42am - 1 week ago","nstp utusan to pay guan eng rm  in damages for defamation","0080","2019-03-06",-2,"neg"
13005,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge27 Feb, 2019 15:00pm - 2 weeks ago","is johor strait too narrow for the ambitions of malaysia and singapore","0080","2019-02-27",0,"neu"
13004,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge27 Feb, 2019 15:00pm - 2 weeks ago","lacking a national strategy malaysian ports lose out to singapore","0080","2019-02-27",-2,"neg"
13003,"https://www.klsescreener.com/v2/news/stock/0080","TheStar27 Feb, 2019 17:05pm - 2 weeks ago","straits inter logistics earnings double in q","0080","2019-02-27",0,"neu"
13002,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge01 Mar, 2019 18:26pm - 2 weeks ago","nstp ceo abdul jalil to retire this month mustapha kamil to be interim ceo","0080","2019-03-01",0,"neu"
13001,"https://www.klsescreener.com/v2/news/stock/0080","TheStar01 Mar, 2019 19:29pm - 2 weeks ago","nstp ceo jalil to retire march ","0080","2019-03-01",0,"neu"
12995,"https://www.klsescreener.com/v2/news/stock/0080","TheStar08 Mar, 2019 10:57am - 1 week ago","dr m cautions philippines to avoid china debt trap","0080","2019-03-08",-2,"neg"
3857,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge09 Apr, 2019 14:00pm - 1 day ago","insider moves aturmaju resources bhd thriven global bhd straits inter logistics bhd bahvest resources bhd malaysia airports holdings bhd hartalega holdings bhd","0080","2019-04-09",0,"neu"
3859,"https://www.klsescreener.com/v2/news/stock/0080","TheStar03 Apr, 2019 17:25pm - 1 week ago","kl shares end higher klci up   points","0080","2019-04-03",0,"neu"
3860,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge02 Apr, 2019 14:00pm - 1 week ago","insider moves apft bhd eversendai corp bhd ekovest bhd straits inter logistics bhd aturmaju resources bhd awc bhd","0080","2019-04-02",0,"neu"
3861,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge01 Apr, 2019 13:19pm - 1 week ago","malaysia asks for another extension on johor singapore rts link","0080","2019-04-01",0,"neu"
3863,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge28 Mar, 2019 23:23pm - 1 week ago","prosecution witness coached by investigating officer claims john soh s lawyer","0080","2019-03-28",0,"neu"
3864,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge28 Mar, 2019 12:19pm - 1 week ago","stock with momentum straits inter logistics","0080","2019-03-28",0,"neu"
3865,"https://www.klsescreener.com/v2/news/stock/0080","TheEdge28 Mar, 2019 11:34am - 1 week ago","singapore malaysia leaders retreat in putrajaya next month report","0080","2019-03-28",-1,"neg"
13000,"https://www.klsescreener.com/v2/news/stock/0080","TheStar02 Mar, 2019 00:00am - 2 weeks ago","nstp ceo jalil to retire by end of the month","0080","2019-03-02",0,"neu"
